职位,公司,薪资,城市,经验,学历,公司性质,公司规模,公司领域,职位详情页,公司详情页
网站程序开发员,上海爱尔眼科医院有限公司,0.8-1万,上海·徐汇区,3-4年,本科,已上市,150-500人,医疗/护理/卫生,https://jobs.51job.com/shanghai/120020878.html?s=sou_sou_soulb&t=0_0&req=bb6a32bc3f7a0b7f509bafb6fd78ee00,https://jobs.51job.com/all/coBWQCZlQyUW8BZA1m.html
安全渗透工程师,格尔软件股份有限公司,2-3万,上海·静安区,3-4年,本科,已上市,500-1000人,互联网/电子商务,https://jobs.51job.com/shanghai/147910656.html?s=sou_sou_soulb&t=0_0&req=bb6a32bc3f7a0b7f509bafb6fd78ee00,https://jobs.51job.com/all/coCG9QNgdtATcFYFcx.html
PHP开发工程师,点奇互联（北京）科技有限公司,8千-1.5万,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/zhangjiakou/140832102.html?s=sou_sou_soulb&t=0_0&req=e3c5c12292787e86b6e631365e4b654c,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
软件测试工程师,燕道（宁波）数据科技有限公司上海分公司,9千-1.5万,上海·杨浦区,1年,本科,民营,50-150人,保险,https://jobs.51job.com/shanghai/145691473.html?s=sou_sou_soulb&t=0_0&req=bb6a32bc3f7a0b7f509bafb6fd78ee00,https://jobs.51job.com/all/coCWhUNVM3AjxWMVc8UDY.html
PHP后台高级开发工程师,深圳市金百锐通信科技有限公司,2.3-3万·13薪,深圳·南山区,3-4年,本科,民营,50-150人,通信/电信运营、增值服务,https://jobs.51job.com/shenzhen/147195027.html?s=sou_sou_soulb&t=0_0&req=bcefd5403c8601ddf11ec376c89473af,https://jobs.51job.com/all/coVTdXNFQ0DjEFYwVmVzQ.html
PHP开发工程师,广东有道汽车集团股份有限公司,1-1.5万,广州·天河区,2年,大专,民营,1000-5000人,汽车,https://jobs.51job.com/guangzhou/145504746.html?s=sou_sou_soulb&t=0_0&req=bcefd5403c8601ddf11ec376c89473af,https://jobs.51job.com/all/coBmRcOwJgVG9VMwVuVDU.html
高级PHP（财务跨境）,深圳市信诚网络技术有限公司,1.6-2万·13薪,深圳·龙岗区,5-7年,本科,民营,150-500人,贸易/进出口,https://jobs.51job.com/shenzhen/148039763.html?s=sou_sou_soulb&t=0_0&req=29d6b217b0edbc1b40ff0705bb209b93,https://jobs.51job.com/all/coCG0CZgVjVm0HYAdsUzE.html
PHP开发工程师,广州萌萌达网络科技有限公司,8千-1.5万,广州·越秀区,2年,大专,民营,50-150人,影视/媒体/艺术/文化传播,https://jobs.51job.com/guangzhou/148053598.html?s=sou_sou_soulb&t=0_0&req=29d6b217b0edbc1b40ff0705bb209b93,https://jobs.51job.com/all/coUjddPQRuVWJTMQZmXTs.html
PHP开发工程师,广州睿途士电子科技有限公司,8千-1.5万,广州·黄埔区,5-7年,大专,民营,少于50人,计算机软件,https://jobs.51job.com/guangzhou/147912277.html?s=sou_sou_soulb&t=0_0&req=29d6b217b0edbc1b40ff0705bb209b93,https://jobs.51job.com/all/coCGsAYlUyUmoCbwJjUTA.html
Java中级工程师（会PHP）,深圳银迅科技有限公司,1.5-1.9万,深圳·福田区,5-7年,大专,民营,150-500人,,https://jobs.51job.com/shenzhen/147851618.html?s=sou_sou_soulb&t=0_0&req=29d6b217b0edbc1b40ff0705bb209b93,https://jobs.51job.com/all/coB2ZXMFE6ATxWNgNpUTE.html
PHP开发工程师,广州八点网络科技有限公司,5千-1万,广州·天河区,1年,大专,民营,少于50人,计算机软件,https://jobs.51job.com/guangzhou/135735466.html?s=sou_sou_soulb&t=0_0&req=e964741a8dcd41c45518140f3d0c1b11,https://jobs.51job.com/all/coBGQGZ1czVmwHY1MwUzE.html
PHP/Wordpress软件工程师- CET-4,深圳利轩科技有限公司,8千-1.5万,深圳·龙华区,1年,本科,民营,少于50人,贸易/进出口,https://jobs.51job.com/shenzhen/146368038.html?s=sou_sou_soulb&t=0_0&req=e964741a8dcd41c45518140f3d0c1b11,https://jobs.51job.com/all/coBGZSNVMwUW8PY1A1B2c.html
SRE运维高级开发工程师-抖音/抖音直播,字节跳动,2.5-5万,深圳,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/138237276.html?s=sou_sou_soulb&t=0_0&req=8838b4e4218308fa2e71b1cb3b14162e,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
信息化工程师,上海福尔欣线缆有限公司,1.5-1.7万,上海·松江区,5-7年,本科,民营,1000-5000人,原材料和加工,https://jobs.51job.com/shanghai/148370807.html?s=sou_sou_soulb&t=0_0&req=8838b4e4218308fa2e71b1cb3b14162e,https://jobs.51job.com/all/coBmNSN1E7AjpSP1YyVDU.html
c++服务器开发,上海冰风网络科技有限公司,1.3-2.3万,上海·嘉定区,2年,大专,民营,150-500人,计算机软件,https://jobs.51job.com/shanghai/129950135.html?s=sou_sou_soulb&t=0_0&req=8838b4e4218308fa2e71b1cb3b14162e,https://jobs.51job.com/all/coAWFTNV87UWhSMwNpAGM.html
建站工程师（7-12k),成都西电网络安全研究院,7千-1.2万,成都·天府新区,1年,本科,民营,,通信/电信/网络设备,https://jobs.51job.com/chengdu/148091342.html?s=sou_sou_soulb&t=0_0&req=8838b4e4218308fa2e71b1cb3b14162e,https://jobs.51job.com/all/coVDUCYwdlDzEAbQ1nBmc.html
技术总监CTO,上海海量电子有限公司,2.5-3万,上海·松江区,5-7年,硕士,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/67242393.html?s=sou_sou_soulb&t=0_0&req=efa816a5f674c0c5dfc240ee9a16d958,https://jobs.51job.com/all/coVTEAZARnAjoPaARuVjQ.html
安全服务工程师,上海豌豆信息技术有限公司,1.3-1.8万,上海,3-4年,大专,民营,少于50人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/145217338.html?s=sou_sou_soulb&t=0_0&req=0e132d35694fcc6c6284b51e9bd72f24,https://jobs.51job.com/all/coVDFRMlY1DzlVMFAwUDw.html
PHP开发工程师,广州艺凡商务服务有限公司,2.5-3.5万,深圳·南山区,3-4年,大专,民营,少于50人,,https://jobs.51job.com/shenzhen/147156262.html?s=sou_sou_soulb&t=0_0&req=8ef97e818cc5ebebffc831980f6b2229,https://jobs.51job.com/all/coA2IFYFM0UWdVMQFrAmU.html
服务端leader-抖音电商中台,字节跳动,4-7万,北京,5-7年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/118244051.html?s=sou_sou_soulb&t=0_0&req=0b11a89513e4a6a4832a25be12c81cdc,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
全栈PHP中高级网站开发工程师 （线上远程+不加班）,广州优之极网络服务有限公司,13.2-22.6万/年,广州·海珠区,5-7年,大专,创业公司,少于50人,计算机软件,https://jobs.51job.com/shenyang/145197694.html?s=sou_sou_soulb&t=0_0&req=bcefd5403c8601ddf11ec376c89473af,https://jobs.51job.com/all/coVDRVN1MyBD9SNw1pUTE.html
PHP软件工程师,易恩孚商务咨询（芜湖）有限公司,1.4-1.7万,上海,3-4年,本科,外资（欧美）,少于50人,互联网/电子商务,https://jobs.51job.com/shanghai/147661909.html?s=sou_sou_soulb&t=0_0&req=16f9f5332bd19a637a35a9eedd8fdadb,https://jobs.51job.com/all/coBWEHZgNjAzUCZVY8AWM.html
后端开发工程师 - 直播/实时通信,字节跳动,2.5-5万,深圳,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/104913198.html?s=sou_sou_soulb&t=0_0&req=a623fa3cb0fec918b169fc19fb831d62,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
技术总监,天盛供应链（广州）有限公司,1.8-2.5万·13薪,广州·白云区,5-7年,本科,民营,50-150人,贸易/进出口,https://jobs.51job.com/guangzhou/145803658.html?s=sou_sou_soulb&t=0_0&req=0e132d35694fcc6c6284b51e9bd72f24,https://jobs.51job.com/all/coBWYCblI4BztSN1A6Bmo.html
PHP网站开发工程师,上海研洁建筑材料有限公司,6千-1.2万,上海,2年,本科,民营,50-150人,互联网/电子商务,https://jobs.51job.com/shanghai/111391649.html?s=sou_sou_soulb&t=0_0&req=5a59c75e8bf863c4cc75ec939b4fec07,https://jobs.51job.com/all/coBmJVOVUyVm8OagFhBWA.html
PHP开发主管,中海（广州）企业管理有限公司,8千-1万,广州·天河区,1年,大专,民营,150-500人,计算机软件,https://jobs.51job.com/guangzhou/141901722.html?s=sou_sou_soulb&t=0_0&req=5a59c75e8bf863c4cc75ec939b4fec07,https://jobs.51job.com/all/coAWBcO1E0AjxRMVA0Uz8.html
PHP开发工程师,点奇互联（北京）科技有限公司,8千-1.5万,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/xiongan-xaxq/140832104.html?s=sou_sou_soulb&t=0_0&req=5a59c75e8bf863c4cc75ec939b4fec07,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
PHP网站运维,上海鹤知信息科技有限公司,8千-1万·13薪,上海·闵行区,1年,大专,民营,少于50人,,https://jobs.51job.com/shanghai/148085533.html?s=sou_sou_soulb&t=0_0&req=5a59c75e8bf863c4cc75ec939b4fec07,https://jobs.51job.com/all/coUjJQNAdsBToPbFc3VTQ.html
Java开发工程师,深圳金亚太科技有限公司,1.6-2.2万·15薪,深圳·南山区,3-4年,大专,民营,150-500人,通信/电信/网络设备,https://jobs.51job.com/shenzhen/140529865.html?s=sou_sou_soulb&t=0_0&req=f6ba11a2357c8577ab97522b1f00a73b,https://jobs.51job.com/all/coVDddOQBmAT4HYVE6XTE.html
服务端开发工程师,字节跳动,2-4万,广州,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/guangzhou/130247481.html?s=sou_sou_soulb&t=0_0&req=f6ba11a2357c8577ab97522b1f00a73b,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
云平台研发工程师（后端开发）,华南脑控（广东）智能科技有限公司,1.5-2.5万,广州·海珠区,5-7年,本科,民营,50-150人,医疗设备/器械,https://jobs.51job.com/guangzhou/143968529.html?s=sou_sou_soulb&t=0_0&req=f6ba11a2357c8577ab97522b1f00a73b,https://jobs.51job.com/all/coUTBTNFQ0U25TNFQyAWM.html
密码模块安全测评工程师（国际业务方向：英语）,深圳市纽创信安科技开发有限公司,1.5-2.5万·14薪,济南,3-4年,硕士,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/beijing/147860634.html?s=sou_sou_soulb&t=0_1&req=f6ba11a2357c8577ab97522b1f00a73b,https://jobs.51job.com/all/coUjdXNlIwAjQGZAVgUzU.html
软件测试工程师 (MJ000232),深圳英美达医疗技术有限公司,1.5-2.5万,深圳·南山区,3-4年,本科,民营,150-500人,医疗设备/器械,https://jobs.51job.com/shenzhen/144804987.html?s=sou_sou_soulb&t=0_0&req=f6ba11a2357c8577ab97522b1f00a73b,https://jobs.51job.com/all/coBmNWNFYzBjwFYFMyUTE.html
后端架构师-今日头条,字节跳动,4-7万,深圳,5-7年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/142176486.html?s=sou_sou_soulb&t=0_0&req=f6ba11a2357c8577ab97522b1f00a73b,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
Linux网络运维工程师,上海传盛国际货运有限公司,1-1.5万,上海·浦东新区,1年,本科,外资（非欧美）,150-500人,交通/运输/物流,https://jobs.51job.com/shanghai/146369219.html?s=sou_sou_soulb&t=0_0&req=f6ba11a2357c8577ab97522b1f00a73b,https://jobs.51job.com/all/coAGRdPwVuDjEGYlAzVzQ.html
前端开发工程师(009218),中信银行信用卡中心,2-3.5万,深圳·福田区,3-4年,本科,国企,500-1000人,互联网/电子商务,https://jobs.51job.com/shenzhen/145132669.html?s=sou_sou_soulb&t=0_0&req=f6ba11a2357c8577ab97522b1f00a73b,https://jobs.51job.com/all/coA2BQMlYzATkFaQZt.html
大数据支持工程师(J12728),无锡先导智能装备股份有限公司,1-1.5万,无锡,5-7年,本科,已上市,5000-10000人,机械/设备/重工,https://jobs.51job.com/shenzhen/147202302.html?s=sou_sou_soulb&t=0_1&req=f6ba11a2357c8577ab97522b1f00a73b,https://jobs.51job.com/all/coAGRcPVYzVGwAbVQyVDY.html
PHP开发工程师,北京远大创新科技有限公司,1.5-3万,北京,3-4年,大专,民营,500-1000人,电子技术/半导体/集成电路,https://jobs.51job.com/beijing/131233556.html?s=sou_sou_soulb&t=0_0&req=bcefd5403c8601ddf11ec376c89473af,https://jobs.51job.com/all/coVjMCYAVkUmUAbFY9B2o.html
Web后端开发工程师,上海太阳生物技术有限公司,1.5-2万·13薪,上海·闵行区,3-4年,本科,民营,150-500人,制药/生物工程,https://jobs.51job.com/shanghai/147576792.html?s=sou_sou_soulb&t=0_0&req=a623fa3cb0fec918b169fc19fb831d62,https://jobs.51job.com/all/coBWICbgJmATlSNQNnXDE.html
PHP开发工程师,深圳市蓝思网络技术有限公司,1-1.5万,深圳,1年,本科,民营,500-1000人,互联网/电子商务,https://jobs.51job.com/shenzhen/145245823.html?s=sou_sou_soulb&t=0_0&req=7b571956fe4b3e94e0c08d5f8f0950e4,https://jobs.51job.com/all/coVDBXNwJkVmkBbVc3XDE.html
PHP开发工程师,北京中长石基信息技术股份有限公司,5千-1万,上海·徐汇区,2年,本科,已上市,1000-5000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/146864996.html?s=sou_sou_soulb&t=0_0&req=7b571956fe4b3e94e0c08d5f8f0950e4,https://jobs.51job.com/all/coUjZXNANgDzgHY1EzUDI.html
SEO/SEM专员,荣冠泰克（深圳）科技有限公司,8千-1万,深圳·龙华区,2年,本科,民营,50-150人,贸易/进出口,https://jobs.51job.com/shenzhen/144153208.html?s=sou_sou_soulb&t=0_0&req=6543702550fa94e2f13056be5745e333,https://jobs.51job.com/all/coAGNTMlI1AjwCZVY8XTw.html
DevOps Engineer,历峰集团Richemont,2-2.5万,上海·徐汇区,2年,本科,外资（欧美）,1000-5000人,,https://jobs.51job.com/shanghai/143707312.html?s=sou_sou_soulb&t=0_0&req=0e132d35694fcc6c6284b51e9bd72f24,https://jobs.51job.com/all/coUjZVMlIzVGlSP1E0.html
PHP开发工程师,健康通（上海）网络科技有限公司,1-1.3万,上海·浦东新区,2年,本科,民营,150-500人,医疗/护理/卫生,https://jobs.51job.com/shanghai/146085303.html?s=sou_sou_soulb&t=0_0&req=fd2ded9eca7f7df764240678d90ff0f9,https://jobs.51job.com/all/coAGMAY1YwUWxRM1c2AWU.html
服务端研发工程师-今日头条,字节跳动,2-4万,广州,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/guangzhou/130247360.html?s=sou_sou_soulb&t=0_0&req=8838b4e4218308fa2e71b1cb3b14162e,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
运维工程师,深圳市雅士长华智能科技有限公司,7千-1.2万,深圳·宝安区,3-4年,本科,民营,50-150人,通信/电信运营、增值服务,https://jobs.51job.com/shenzhen/148147296.html?s=sou_sou_soulb&t=0_0&req=8838b4e4218308fa2e71b1cb3b14162e,https://jobs.51job.com/all/coBWZUNV8_UW1SNgZnBWA.html
网络安全工程师,广州开讯通信技术有限公司,1.2-1.8万·13薪,广州·南沙区,2年,本科,外资（非欧美）,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/guangzhou/145012105.html?s=sou_sou_soulb&t=0_0&req=8838b4e4218308fa2e71b1cb3b14162e,https://jobs.51job.com/all/coA2cAbFMzUmxUMA1o.html
前端开发工程师,前程无忧(上海),1.5-2.5万,上海·浦东新区,3-4年,本科,合资,5000-10000人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/139325343.html?s=sou_sou_soulb&t=0_0&req=8838b4e4218308fa2e71b1cb3b14162e,https://jobs.51job.com/all/coAmcGZ1M5BjAAbVEwUjU.html
架构师（云产品方向）,广州赛意信息科技股份有限公司,2.5-4.5万,深圳·南山区,5-7年,大专,已上市,5000-10000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/104098498.html?s=sou_sou_soulb&t=0_0&req=0b11a89513e4a6a4832a25be12c81cdc,https://jobs.51job.com/all/coUzQGZ1M5VWgPagJl.html
PHP开发工程师,上海百秋新网商数字科技有限公司,1.3-2万,上海·长宁区,3-4年,本科,民营,1000-5000人,互联网/电子商务,https://jobs.51job.com/shanghai/148601144.html?s=sou_sou_soulb&t=0_0&req=a42f7aca530a0bb56d9ff759735294ce,https://jobs.51job.com/all/coUzZTN1E0Aj5WMVM4B2A.html
软件开发工程师,深圳市计量质量检测研究院 （国家质量监督检验检疫总局深圳计量检定站）,18-25万/年,深圳·南山区,无需经验,本科,事业单位,1000-5000人,,https://jobs.51job.com/shenzhen/145629289.html?s=sou_sou_soulb&t=0_0&req=e946024bf790d2f18d5f0efc4c526d21,https://jobs.51job.com/all/coAGRRMFExVGpWMFQ2VjU.html
PHP开发工程师,上海柱石医疗科技有限公司,8千-1.5万·13薪,上海·闵行区,无需经验,本科,民营,少于50人,,https://jobs.51job.com/shanghai/148565909.html?s=sou_sou_soulb&t=0_0&req=a42f7aca530a0bb56d9ff759735294ce,https://jobs.51job.com/all/coVTRQMl4_DzAOaAdgXTA.html
PHP程序员,四川标易得互联网信息技术有限公司,6-8千,成都·金牛区,1年,大专,民营,少于50人,,https://jobs.51job.com/chengdu/148409042.html?s=sou_sou_soulb&t=0_0&req=e964741a8dcd41c45518140f3d0c1b11,https://jobs.51job.com/all/coCGkHawNhATwHZAZtBWE.html
视频运维组长（汇聚平台运营）,广东越维信息科技有限公司,9千-1万·13薪,广州·白云区,5-7年,大专,民营,150-500人,计算机软件,https://jobs.51job.com/guangzhou/148584907.html?s=sou_sou_soulb&t=0_0&req=a623fa3cb0fec918b169fc19fb831d62,https://jobs.51job.com/all/coCGxRMwRgBz4FaQZiAGY.html
PHP开发工程师,点奇互联（北京）科技有限公司,8千-1.5万,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/yanjiao/140832103.html?s=sou_sou_soulb&t=0_0&req=7b571956fe4b3e94e0c08d5f8f0950e4,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
PHP开发工程师,上海沣海智能科技有限公司,1-1.5万,上海·浦东新区,2年,本科,合资,150-500人,金融/投资/证券,https://jobs.51job.com/shanghai/109551857.html?s=sou_sou_soulb&t=0_0&req=8ef97e818cc5ebebffc831980f6b2229,https://jobs.51job.com/all/coVjUAZwBjAjlVN1YwAWE.html
服务端高级/资深开发工程师-电商,字节跳动,2.5-5万,上海,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shanghai/132410766.html?s=sou_sou_soulb&t=0_0&req=0e132d35694fcc6c6284b51e9bd72f24,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
服务端技术负责人-国际直播,字节跳动,5-10万,北京,8-9年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/144197722.html?s=sou_sou_soulb&t=0_0&req=8838b4e4218308fa2e71b1cb3b14162e,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
PHP工程师,呵护医疗养老（广州）有限公司,7千-1万,广州·荔湾区,1年,大专,民营,50-150人,,https://jobs.51job.com/guangzhou/148001302.html?s=sou_sou_soulb&t=0_0&req=29d6b217b0edbc1b40ff0705bb209b93,https://jobs.51job.com/all/coBWUGY1c2Um8BZ1M0UTc.html
国际支付研发工程师,字节跳动,2.2-4.4万,深圳,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/139237479.html?s=sou_sou_soulb&t=0_0&req=f6ba11a2357c8577ab97522b1f00a73b,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
售前技术支持工程师,上海收钱吧互联网科技股份有限公司,9千-1.4万·14薪,上海·普陀区,2年,本科,民营,1000-5000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/147050756.html?s=sou_sou_soulb&t=0_0&req=0b11a89513e4a6a4832a25be12c81cdc,https://jobs.51job.com/all/coUzZdOV44Um4PbQRgUzI.html
项目经理(J13621),广东坚朗五金制品股份有限公司,2.5-3万,东莞,5-7年,大专,已上市,10000人以上,机械/设备/重工,https://jobs.51job.com/guangzhou/144812661.html?s=sou_sou_soulb&t=0_1&req=0d2a3ec1237621233f90c23c888215c0,https://jobs.51job.com/all/coUjZdMVAzAj4Cb1QxVzM.html
后端开发-PHP开发工程师,广东淡水河资本管理有限公司,8千-1.5万,广州·天河区,3-4年,本科,民营,500-1000人,金融/投资/证券,https://jobs.51job.com/guangzhou/146210224.html?s=sou_sou_soulb&t=0_0&req=bcefd5403c8601ddf11ec376c89473af,https://jobs.51job.com/all/coB2YFYgBlVm4GZFA3UD0.html
PHP全栈工程师,元宇医疗信息科技（广州）有限责任公司,1.2-2万·14薪,广州·番禺区,5-7年,本科,民营,50-150人,,https://jobs.51job.com/guangzhou/148228871.html?s=sou_sou_soulb&t=0_0&req=a42f7aca530a0bb56d9ff759735294ce,https://jobs.51job.com/all/coUTBWOlAzDjIBbQZkAmc.html
PHP开发工程师,广州艺凡商务服务有限公司,2.5-3.5万,深圳·南山区,3-4年,大专,民营,少于50人,,https://jobs.51job.com/shenzhen/147156262.html?s=sou_sou_soulb&t=0_0&req=7b571956fe4b3e94e0c08d5f8f0950e4,https://jobs.51job.com/all/coA2IFYFM0UWdVMQFrAmU.html
PHP全栈工程师,广东红餐科技有限公司,1.5-2万,广州·海珠区,5-7年,本科,民营,50-150人,文字媒体/出版,https://jobs.51job.com/guangzhou/147080594.html?s=sou_sou_soulb&t=0_0&req=7b571956fe4b3e94e0c08d5f8f0950e4,https://jobs.51job.com/all/coAWRSMlM4BT5RNgNhUD0.html
PHP开发工程师（包食宿）,亿邦汇华（广州）科技有限公司,6-8千,广州·海珠区,无需经验,大专,民营,,互联网/电子商务,https://jobs.51job.com/dongguan/139517275.html?s=sou_sou_soulb&t=0_0&req=e964741a8dcd41c45518140f3d0c1b11,https://jobs.51job.com/all/coBWRXM1Q-VWIObQNgXDA.html
电商后台开发工程师,成都易拥有实业有限责任公司,25-50万/年,成都·成华区,5-7年,本科,民营,150-500人,,https://jobs.51job.com/chengdu/148442983.html?s=sou_sou_soulb&t=0_0&req=0d2a3ec1237621233f90c23c888215c0,https://jobs.51job.com/all/coB2ZQPAJgAztRMlA2BWg.html
高级PHP开发工程师,上海佐依市场营销策划有限公司,2-3.5万,上海·静安区,2年,本科,民营,50-150人,,https://jobs.51job.com/shanghai/145939032.html?s=sou_sou_soulb&t=0_0&req=29d6b217b0edbc1b40ff0705bb209b93,https://jobs.51job.com/all/coCGxVNQdjVWpTNVQ2AGQ.html
技术总监,广州盛古信息科技有限公司,1-1.5万,广州·天河区,5-7年,本科,民营,少于50人,电子技术/半导体/集成电路,https://jobs.51job.com/guangzhou/132006073.html?s=sou_sou_soulb&t=0_0&req=8eb0598547b6b28b5033bad00ebdc0f2,https://jobs.51job.com/all/coVDZcMV89UmRSMgdlUT0.html
PHP开发工程师,上海潓美医疗科技有限公司,1.5-3万,上海·嘉定区,2年,本科,外资（非欧美）,150-500人,医疗设备/器械,https://jobs.51job.com/shanghai/140949499.html?s=sou_sou_soulb&t=0_0&req=fd2ded9eca7f7df764240678d90ff0f9,https://jobs.51job.com/all/coVDFTNlE7AjQGZgRjUTc.html
中级PHP工程师(跨境采购/客服模块),深圳市信诚网络技术有限公司,1.5-1.7万·13薪,深圳·龙岗区,3-4年,大专,民营,150-500人,贸易/进出口,https://jobs.51job.com/shenzhen/148039894.html?s=sou_sou_soulb&t=0_0&req=fd2ded9eca7f7df764240678d90ff0f9,https://jobs.51job.com/all/coCG0CZgVjVm0HYAdsUzE.html
高级前端开发工程师,递易（上海）智能科技有限公司,1.2-2万,上海·普陀区,3-4年,大专,民营,50-150人,互联网/电子商务,https://jobs.51job.com/shanghai/111997345.html?s=sou_sou_soulb&t=0_0&req=f6ba11a2357c8577ab97522b1f00a73b,https://jobs.51job.com/all/coAGVQNlIwAjwFZlAzXDo.html
IT产品经理,柯乾（上海）医药技术有限公司,2-2.5万,上海·浦东新区,5-7年,本科,民营,50-150人,医疗设备/器械,https://jobs.51job.com/shanghai/138715050.html?s=sou_sou_soulb&t=0_0&req=f6ba11a2357c8577ab97522b1f00a73b,https://jobs.51job.com/all/coUzEHawBkBDsOYwVmVDM.html
网络信息安全管理岗,中远海运大连投资有限公司,7千-1万,大连·中山区,3-4年,本科,国企,150-500人,,https://jobs.51job.com/shanghai/147871767.html?s=sou_sou_soulb&t=0_1&req=b89931e52a65ad4e3312fddf473901af,https://jobs.51job.com/all/coBGVRM189AjkAYVY0BWQ.html
高级Java开发工程师,广州紫麦科技有限公司,1.5-2.2万,广州·黄埔区,5-7年,本科,民营,150-500人,互联网/电子商务,https://jobs.51job.com/guangzhou/145573464.html?s=sou_sou_soulb&t=0_0&req=8eb0598547b6b28b5033bad00ebdc0f2,https://jobs.51job.com/all/coAWRVMAJoVWlSPlY2AGE.html
PHP开发工程师,广州萌萌达网络科技有限公司,1.2-2万,广州·越秀区,3-4年,大专,民营,50-150人,影视/媒体/艺术/文化传播,https://jobs.51job.com/guangzhou/148053648.html?s=sou_sou_soulb&t=0_0&req=fd2ded9eca7f7df764240678d90ff0f9,https://jobs.51job.com/all/coUjddPQRuVWJTMQZmXTs.html
Java中级工程师（会PHP）,深圳银迅科技有限公司,1.5-1.9万,深圳·福田区,5-7年,大专,民营,150-500人,,https://jobs.51job.com/shenzhen/147851618.html?s=sou_sou_soulb&t=0_0&req=fd2ded9eca7f7df764240678d90ff0f9,https://jobs.51job.com/all/coB2ZXMFE6ATxWNgNpUTE.html
PHP工程师,广州顺倬能源科技有限公司,8千-1.5万,广州·海珠区,2年,本科,民营,少于50人,新能源,https://jobs.51job.com/guangzhou/145657043.html?s=sou_sou_soulb&t=0_0&req=fd2ded9eca7f7df764240678d90ff0f9,https://jobs.51job.com/all/coCWlTNV88VWxTNFYzBmI.html
PHP开发负责人(工作语言：英语）,深圳市爱已达科技有限公司,2-2.5万,深圳·宝安区,8-9年,本科,民营,50-150人,贸易/进出口,https://jobs.51job.com/shenzhen/138564809.html?s=sou_sou_soulb&t=0_0&req=7b571956fe4b3e94e0c08d5f8f0950e4,https://jobs.51job.com/all/coBWZTP1cxBzhTPgFgXDE.html
PHP开发工程师,点奇互联（北京）科技有限公司,8千-1.5万,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/xingtai/140832100.html?s=sou_sou_soulb&t=0_0&req=7b571956fe4b3e94e0c08d5f8f0950e4,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
PHP开发工程师（双休+地铁口）,广东锋火信息科技股份有限公司,5-8千,广州,1年,大专,民营,150-500人,计算机软件,https://jobs.51job.com/guangzhou/136951763.html?s=sou_sou_soulb&t=0_0&req=16f9f5332bd19a637a35a9eedd8fdadb,https://jobs.51job.com/all/coVDACZFIxDzUOYlAxUzA.html
研发工程师,广东立信防雷科技有限公司,6千-1.2万,广州·南沙区,1年,大专,民营,50-150人,仪器仪表/工业自动化,https://jobs.51job.com/guangzhou/113395906.html?s=sou_sou_soulb&t=0_0&req=b89931e52a65ad4e3312fddf473901af,https://jobs.51job.com/all/coUTNUOANjVm4PbAdjUzM.html
IDC 服务器运维工程师,字节跳动,2-4万,上海,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shanghai/129218044.html?s=sou_sou_soulb&t=0_0&req=c2d8debf8385d61df5aa92cc4b34d331,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
