职位,公司,薪资,城市,经验,学历,公司性质,公司规模,公司领域,职位详情页,公司详情页
软件开发工程师（Java方向）(J13273),上海联影微电子科技有限公司,2.5-3万·15薪,上海·徐汇区,5-7年,本科,民营,150-500人,,https://jobs.51job.com/shanghai/145113849.html?s=sou_sou_soulb&t=0_0&req=c881be90743ba8994c586f926a3c66d2,https://jobs.51job.com/all/coVTQAYF47ATxWNwxqVTM.html
Java资深架构师,大连凯沃企业管理咨询有限公司,2.5-5万,上海·浦东新区,10年以上,本科,民营,50-150人,,https://jobs.51job.com/shanghai/128421908.html?s=sou_sou_soulb&t=0_0&req=ac47a548075694af55daf8be2ecea9af,https://jobs.51job.com/all/coBWEBbVQ0VmhTNwxtB2U.html
JAVA敏捷交付经理,SGS通标标准技术服务有限公司上海分公司,3-4万,上海·徐汇区,10年以上,本科,合资,10000人以上,,http://sgs.51job.com/sc/show_job_detail.html?jobid=135837578,http://sgs.51job.com/
Java开发工程师,江苏中服焦点跨境贸易服务有限公司,2-3万·14薪,上海·浦东新区,2年,本科,国企,50-150人,,https://jobs.51job.com/suzhou/146717869.html?s=sou_sou_soulb&t=0_0&req=c6f4374294730f999dbe4b59592716a0,https://jobs.51job.com/all/coUTNUMgdiUm1VNg1rBms.html
Backend Engineer-Java开发工程师,渣打环球商业服务（广州）有限公司,2.5-4万,广州,5-7年,本科,外资（欧美）,10000人以上,银行,https://jobs.51job.com/guangzhou/143825017.html?s=sou_sou_soulb&t=0_0&req=c6f4374294730f999dbe4b59592716a0,https://jobs.51job.com/all/coBWVUMlI4VmxRM1AwXD0.html
高级Java开发工程师,航瑞智能系统（深圳）有限公司,9千-1.6万·13薪,深圳·宝安区,3-4年,本科,民营,50-150人,机械/设备/重工,https://jobs.51job.com/shenzhen/142236847.html?s=sou_sou_soulb&t=0_0&req=c6f4374294730f999dbe4b59592716a0,https://jobs.51job.com/all/coCG1VNlE6UmQDY1Y9XTo.html
Java中级开发工程师,上海智龙企业管理有限公司,1.5-2.5万,上海·长宁区,3-4年,大专,民营,少于50人,互联网/电子商务,https://jobs.51job.com/shanghai/131462139.html?s=sou_sou_soulb&t=0_0&req=12d4547b12adb5a0936c2d9fb03660de,https://jobs.51job.com/all/coUTEBYF89ADgHYVQ0VjQ.html
Java开发工程师,文思海辉技术有限公司,1.8-2.2万,北京·海淀区,3-4年,大专,外资（欧美）,10000人以上,计算机服务(系统、数据服务、维修),https://jobs.51job.com/beijing/145759475.html?s=sou_sou_soulb&t=0_0&req=12d4547b12adb5a0936c2d9fb03660de,https://jobs.51job.com/all/coUjcCYFE2ATsCY1YyVjs.html
Java开发工程师(仓储/关务/跨境电商),深圳深创建控股集团有限公司,1-2万,深圳·南山区,1年,大专,民营,50-150人,,https://jobs.51job.com/shenzhen/146207620.html?s=sou_sou_soulb&t=0_0&req=658c472c051f2d7b8e25998cb19610f7,https://jobs.51job.com/all/coUzNSM1E0DjcFZFcxVDI.html
Java工程师,光谷动力（北京）科技有限公司,8千-1.2万·13薪,北京,1年,大专,民营,,计算机软件,https://jobs.51job.com/beijing/148492974.html?s=sou_sou_soulb&t=0_0&req=dd38b4a43aea73861202d6c5bbd589e0,https://jobs.51job.com/all/coAWBTP1Q3DzkGY1EwUTI.html
Java开发工程师,点奇互联（北京）科技有限公司,8千-1.5万,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/jiamusi/141296706.html?s=sou_sou_soulb&t=0_0&req=460977d7fe8c36d9c293bf2c23b5f1e1,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
Java开发(银行)杭州,上海复深蓝软件股份有限公司,1.5-2.2万·13薪,杭州,3-4年,本科,已上市,1000-5000人,计算机软件,https://jobs.51job.com/beijing/148047082.html?s=sou_sou_soulb&t=0_1&req=460977d7fe8c36d9c293bf2c23b5f1e1,https://jobs.51job.com/all/coA2RXMwBhBzsGYFMz.html
Java开发工程师,上海博为峰信息技术有限公司,1.2-2万,上海·浦东新区,3-4年,大专,民营,1000-5000人,计算机软件,https://jobs.51job.com/shanghai/128689892.html?s=sou_sou_soulb&t=0_0&req=36bc76b641a2b0f26e31f79772fdeec4,https://jobs.51job.com/all/coVjNWMQNgBjtUMgFlXD0.html
Java开发工程师,北京网安通达科技有限公司,8千-1.5万·13薪,北京·昌平区,1年,大专,民营,,计算机软件,https://jobs.51job.com/chengde/146260507.html?s=sou_sou_soulb&t=0_0&req=c6f4374294730f999dbe4b59592716a0,https://jobs.51job.com/all/coVDUBYF87Az1WMAJgUTA.html
Java开发工程师,点奇互联（北京）科技有限公司,8千-1.5万,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/tianjin/140740833.html?s=sou_sou_soulb&t=0_0&req=c6f4374294730f999dbe4b59592716a0,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
Java资深架构师,大连凯沃企业管理咨询有限公司,2.5-5万,上海·浦东新区,10年以上,本科,民营,50-150人,,https://jobs.51job.com/shanghai/128421908.html?s=sou_sou_soulb&t=0_0&req=c6f4374294730f999dbe4b59592716a0,https://jobs.51job.com/all/coBWEBbVQ0VmhTNwxtB2U.html
Java,光谷动力（北京）科技有限公司,8千-1.2万,北京·通州区,1年,大专,民营,,计算机软件,https://jobs.51job.com/beijing/148527064.html?s=sou_sou_soulb&t=0_0&req=c6f4374294730f999dbe4b59592716a0,https://jobs.51job.com/all/coAWBTP1Q3DzkGY1EwUTI.html
Java开发工程师,北京网安通达科技有限公司,8千-1.5万·13薪,北京·昌平区,1年,大专,民营,,计算机软件,https://jobs.51job.com/xian/146260518.html?s=sou_sou_soulb&t=0_0&req=c6f4374294730f999dbe4b59592716a0,https://jobs.51job.com/all/coVDUBYF87Az1WMAJgUTA.html
Java开发工程师,点奇互联（北京）科技有限公司,8千-1.5万,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/xingtai/140740836.html?s=sou_sou_soulb&t=0_0&req=c6f4374294730f999dbe4b59592716a0,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
Java开发工程师,上海豪亿信息科技有限公司,1.2-2万,上海·浦东新区,5-7年,本科,民营,500-1000人,通信/电信/网络设备,https://jobs.51job.com/shanghai/146200324.html?s=sou_sou_soulb&t=0_0&req=ee55f82569fab4c570fc69ba52ff444a,https://jobs.51job.com/all/coUTJcMFIzADtUNgZgBWA.html
Java工程师,Raxtone雷腾,1.5-2.5万,上海·浦东新区,3-4年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/shanghai/146663025.html?s=sou_sou_soulb&t=0_0&req=12d4547b12adb5a0936c2d9fb03660de,https://jobs.51job.com/all/coBGBcPFYxAjgHYAFhXDo.html
Java高级开发工程师,中海（广州）企业管理有限公司,1-1.5万,广州·天河区,3-4年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/guangzhou/141901716.html?s=sou_sou_soulb&t=0_0&req=12d4547b12adb5a0936c2d9fb03660de,https://jobs.51job.com/all/coAWBcO1E0AjxRMVA0Uz8.html
Java高级开发工程师（开州）,深圳市维都利电子有限公司,1-2万,重庆·开州区,8-9年,本科,民营,1000-5000人,新能源,https://jobs.51job.com/guangzhou/148452566.html?s=sou_sou_soulb&t=0_1&req=12d4547b12adb5a0936c2d9fb03660de,https://jobs.51job.com/all/coUzZTNVAwVGoDZQVhUTQ.html
Java 开发工程师,上海埃林哲软件系统股份有限公司,1.5-2.5万,上海,3-4年,本科,已上市,500-1000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/148573690.html?s=sou_sou_soulb&t=0_0&req=fbc6603b8cbe1439590c81dfc4e62f43,https://jobs.51job.com/all/coUzNTPwRvUWtSNQZj.html
Java开发工程师,中讯志远（武汉）科技有限公司,1-1.5万,北京·西城区,3-4年,本科,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/beijing/118414193.html?s=sou_sou_soulb&t=0_0&req=af3aa3ada7fa6840400bd1ecd1a2fe23,https://jobs.51job.com/all/coVDFQMlY1AToCYwVnVDg.html
Java开发工程师,广州宏图电子科技有限公司,5-6千,广州·天河区,1年,大专,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/guangzhou/135844165.html?s=sou_sou_soulb&t=0_0&req=ac47a548075694af55daf8be2ecea9af,https://jobs.51job.com/all/coAWVUNFM2VG9SNgZsUDI.html
Java开发高级工程师,上海织田信息技术有限公司,1.5-1.9万,上海·浦东新区,5-7年,大专,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/143758612.html?s=sou_sou_soulb&t=0_0&req=658c472c051f2d7b8e25998cb19610f7,https://jobs.51job.com/all/coVjUFYwdmBTwAZgZjXT0.html
Java初级工程师,朗臻（广州）信息技术有限责任公司,6-9千,广州·番禺区,2年,大专,民营,少于50人,计算机软件,https://jobs.51job.com/guangzhou/147771289.html?s=sou_sou_soulb&t=0_0&req=dd38b4a43aea73861202d6c5bbd589e0,https://jobs.51job.com/all/coVDZUOVAyU20FZQ1pVTg.html
JAVA开发（中高级）,广东亿迅科技有限公司,1.2-2万,广州·天河区,5-7年,本科,国企,1000-5000人,计算机软件,https://jobs.51job.com/guangzhou/141051645.html?s=sou_sou_soulb&t=0_0&req=e87ffeae123b934dd76e08b6bf96ab1a,https://jobs.51job.com/all/coBmFXMgdkU2xWN1ExUDY.html
Java高级开发工程师,深圳市保利物业管理集团有限公司,2-2.5万·13薪,深圳·南山区,5-7年,本科,民营,1000-5000人,互联网/电子商务,https://jobs.51job.com/shenzhen/130080273.html?s=sou_sou_soulb&t=1_0&req=83c378f6fea8745788bdbf86f404bd58,https://jobs.51job.com/all/coA2cFZVE3BzECYANlXTA.html
Java开发工程师,内蒙古钛驰新迪商务有限公司,8千-1.5万·13薪,北京·朝阳区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/yanjiao/141354386.html?s=sou_sou_soulb&t=0_0&req=dd38b4a43aea73861202d6c5bbd589e0,https://jobs.51job.com/all/coVDVXMFIxVmAOaQZlBWU.html
Java开发工程师(J10156),深圳嘉立创科技集团股份有限公司,1.5-2.1万,深圳·福田区,5-7年,本科,民营,5000-10000人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/147363492.html?s=sou_sou_soulb&t=0_0&req=dd38b4a43aea73861202d6c5bbd589e0,https://jobs.51job.com/all/coBGFdPVY1AjhSMlYxXDs.html
Java中级工程师,成都酷云科技有限公司,8千-1万,成都·武侯区,3-4年,大专,民营,少于50人,互联网/电子商务,https://jobs.51job.com/chengdu/147038784.html?s=sou_sou_soulb&t=0_0&req=4b263ff9d81569ed2ba9ae34efe97ef5,https://jobs.51job.com/all/coBmJVOAVjBThUNwFmUzc.html
SAP及JAVA自由顾问Freelance,中数通信息有限公司,4-7万,广州·天河区,3-4年,大专,国企,1000-5000人,通信/电信/网络设备,https://jobs.51job.com/guangzhou/137746098.html?s=sou_sou_soulb&t=0_0&req=c881be90743ba8994c586f926a3c66d2,https://jobs.51job.com/all/coVDAAYANhUm0.html
Java开发工程师,上海华闵环境股份有限公司,1-1.5万,上海·普陀区,3-4年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/shanghai/147377144.html?s=sou_sou_soulb&t=0_0&req=7429a188d286ab33c106a2e795150f2a,https://jobs.51job.com/all/coCWwAY1U1VGsAZAZkUDI.html
中级Java工程师-互联网（广州）,北京合力亿捷科技股份有限公司,8千-1.2万,广州·天河区,1年,本科,已上市,500-1000人,计算机软件,https://jobs.51job.com/guangzhou/139744850.html?s=sou_sou_soulb&t=0_0&req=7429a188d286ab33c106a2e795150f2a,https://jobs.51job.com/all/coUzIAZF4-ADtWNABiXTw.html
高级Java工程师,深圳中泓在线股份有限公司,40-60万/年,深圳,5-7年,本科,已上市,150-500人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/140992607.html?s=sou_sou_soulb&t=0_0&req=7429a188d286ab33c106a2e795150f2a,https://jobs.51job.com/all/coA2dRMFE1U2RVNVA6UTM.html
Java后端工程师,中道汽车救援股份有限公司,1.5-2.5万,上海·浦东新区,2年,本科,民营,500-1000人,互联网/电子商务,https://jobs.51job.com/shanghai/145633319.html?s=sou_sou_soulb&t=0_0&req=fe6e2b0ab87a39dc1d94705a1b844fb8,https://jobs.51job.com/all/coVDFXM1E1UmpRMVA7Ujc.html
中高级Java开发工程师,上海英方软件股份有限公司,2.2-4.4万·14薪,北京·朝阳区,5-7年,本科,已上市,150-500人,计算机软件,https://jobs.51job.com/shanghai/145848817.html?s=sou_sou_soulb&t=0_0&req=52535326d3e2d85ab0c63101dda656f1,https://jobs.51job.com/all/coBmRSMVAwBT0DYQRuVzo.html
Java高级开发工程师,苏州维莱科软件有限公司,2-2.5万,上海·杨浦区,5-7年,大专,民营,少于50人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/115593951.html?s=sou_sou_soulb&t=0_0&req=460977d7fe8c36d9c293bf2c23b5f1e1,https://jobs.51job.com/all/coAGUHY1QzATsOYlAzBmM.html
Java中级开发工程师01,德科信息有限公司,1.5-2.5万,深圳·南山区,3-4年,本科,民营,1000-5000人,计算机软件,https://jobs.51job.com/shenzhen/138323139.html?s=sou_sou_soulb&t=0_0&req=460977d7fe8c36d9c293bf2c23b5f1e1,https://jobs.51job.com/all/coVDFdOFMzDjIDYANgAm8.html
高级Java开发工程师（珠海）,广州南天电脑系统有限公司,1.5-2.5万,珠海·香洲区,5-7年,本科,已上市,500-1000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/guangzhou/134214588.html?s=sou_sou_soulb&t=0_1&req=ac47a548075694af55daf8be2ecea9af,https://jobs.51job.com/all/coBmJSMVY3VGtTNFMzAGE.html
Java开发工程师,深圳奥唐智能科技有限公司,1.2-2万,深圳·南山区,2年,本科,民营,少于50人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/131764188.html?s=sou_sou_soulb&t=0_0&req=69b52fd1dc283a22f953ee9701e3a2df,https://jobs.51job.com/all/coBGdcPlEwBjsCZwxsAWU.html
Java中/高级开发工程师 15-20K,创能电子（深圳）有限公司,1.5-2万·13薪,深圳·福田区,5-7年,本科,外资（非欧美）,150-500人,计算机软件,https://jobs.51job.com/shenzhen/135874359.html?s=sou_sou_soulb&t=0_0&req=e87ffeae123b934dd76e08b6bf96ab1a,https://jobs.51job.com/all/coUjVVMFU2VWkAYg.html
Java开发工程师,上海复深蓝软件股份有限公司,1.1-1.8万·13薪,北京·丰台区,3-4年,大专,已上市,1000-5000人,计算机软件,https://jobs.51job.com/beijing/145442934.html?s=sou_sou_soulb&t=0_0&req=e87ffeae123b934dd76e08b6bf96ab1a,https://jobs.51job.com/all/coA2RXMwBhBzsGYFMz.html
Java工程师,神州数码信息服务股份有限公司,1.3-2万,北京·东城区,3-4年,本科,已上市,10000人以上,计算机软件,https://jobs.51job.com/beijing/145152177.html?s=sou_sou_soulb&t=0_0&req=dd4967fdf6f24fac5dbcd2c55507f375,https://jobs.51job.com/all/coVDBSMFQ_BDkBZlE0UD0.html
Java开发工程师（北京）,上海文景信息科技有限公司,1.2-2万,北京·朝阳区,3-4年,本科,合资,50-150人,计算机软件,https://jobs.51job.com/beijing/121831042.html?s=sou_sou_soulb&t=0_0&req=1d25b7291bc96761b341bb2faf836980,https://jobs.51job.com/all/coCG1UMwdkAzgEaAdjUj8.html
Java开发工程师,佳思德科技（深圳）有限公司,1-1.5万·14薪,深圳,3-4年,本科,外资（非欧美）,150-500人,医疗设备/器械,https://jobs.51job.com/shenzhen/145584940.html?s=sou_sou_soulb&t=0_0&req=dd38b4a43aea73861202d6c5bbd589e0,https://jobs.51job.com/all/coCGxcP1ExADlSM1E0BmU.html
Java开发工程师,蓝鸟科技,1-1.4万,白银,3-4年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/chengdu/148536774.html?s=sou_sou_soulb&t=0_1&req=658c472c051f2d7b8e25998cb19610f7,https://jobs.51job.com/all/coUjZXM1E6VGkDY1Q3AG0.html
Java二次开发工程师,三湾软件（上海）有限公司,7千-1.4万·13薪,上海·静安区,1年,本科,民营,少于50人,,https://jobs.51job.com/shanghai/145425852.html?s=sou_sou_soulb&t=0_0&req=658c472c051f2d7b8e25998cb19610f7,https://jobs.51job.com/all/coBGFQNwVnVWhTNANoVzY.html
Java（物流系统）,深圳建广数字科技有限公司青岛分公司,1.5-1.8万,成都,5-7年,本科,民营,1000-5000人,互联网/电子商务,https://jobs.51job.com/chengdu/148496521.html?s=sou_sou_soulb&t=0_0&req=658c472c051f2d7b8e25998cb19610f7,https://jobs.51job.com/all/coAWBUNVAwUW8BbFQ2UjU.html
Java软件工程师,江西瑞德电子有限公司深圳分公司,1-2万,苏州·高新区,5-7年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/shanghai/148532340.html?s=sou_sou_soulb&t=0_1&req=ec88fe7fba744bf5033e80c8efb21e06,https://jobs.51job.com/all/coBGRdMVQ-UWtTNwFrUTw.html
Java工程师,深圳枫叶教育集团有限公司,2-2.5万,深圳·龙岗区,5-7年,本科,民营,5000-10000人,教育/培训/院校,https://jobs.51job.com/shenzhen/148508299.html?s=sou_sou_soulb&t=0_0&req=658c472c051f2d7b8e25998cb19610f7,https://jobs.51job.com/all/coUTFVNlA6BDkCYwVuVjU.html
Java游戏主程,娉娉科技（广州）有限公司,2-3万,广州·黄埔区,5-7年,大专,民营,少于50人,,https://jobs.51job.com/guangzhou/140024973.html?s=sou_sou_soulb&t=0_0&req=658c472c051f2d7b8e25998cb19610f7,https://jobs.51job.com/all/coVTACYFcxUWYBbVAwXD4.html
Java开发工程师,北京网安通达科技有限公司,8千-1.5万·13薪,北京·昌平区,1年,大专,民营,,计算机软件,https://jobs.51job.com/yinchuan/146260524.html?s=sou_sou_soulb&t=0_0&req=ee55f82569fab4c570fc69ba52ff444a,https://jobs.51job.com/all/coVDUBYF87Az1WMAJgUTA.html
Java开发工程师,广州市汇美时尚集团股份有限公司,1.2-1.6万,广州,3-4年,本科,民营,1000-5000人,互联网/电子商务,https://jobs.51job.com/guangzhou/109114624.html?s=sou_sou_soulb&t=0_0&req=12d4547b12adb5a0936c2d9fb03660de,https://jobs.51job.com/all/coVjIHZwdkAThRPQdiVjQ.html
Java开发工程师,上海亦联展示工程有限公司,1.3-2.2万,上海·松江区,3-4年,本科,民营,50-150人,印刷/包装/造纸,https://jobs.51job.com/shanghai/148582118.html?s=sou_sou_soulb&t=0_0&req=75b42c48525c39461be1358bc0fff46c,https://jobs.51job.com/all/coCWldO149BzsHagZlVjE.html
Java开发工程师,云汇算（深圳）科技有限公司,1.5-2万,深圳·南山区,3-4年,大专,民营,50-150人,互联网/电子商务,https://jobs.51job.com/shenzhen/145705194.html?s=sou_sou_soulb&t=0_0&req=75b42c48525c39461be1358bc0fff46c,https://jobs.51job.com/all/coVjZVMgVnADpVNQFgVTM.html
Java开发工程师,宁波金唐软件有限公司,9千-1.5万·14薪,成都·双流区,3-4年,本科,民营,500-1000人,计算机软件,https://jobs.51job.com/chengdu/134719748.html?s=sou_sou_soulb&t=0_0&req=75b42c48525c39461be1358bc0fff46c,https://jobs.51job.com/all/coB2MAYlY0DjkEZlMxUjc.html
Java开发工程师,广州智变量科技有限公司,2-3万,广州·越秀区,3-4年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/guangzhou/145206829.html?s=sou_sou_soulb&t=0_0&req=75b42c48525c39461be1358bc0fff46c,https://jobs.51job.com/all/coB2YAZlMyU2tUOFA1Vzo.html
Java开发助理,成都匠翎信息技术有限公司,3.5-5.5千·13薪,成都·高新区,无需经验,大专,民营,150-500人,计算机软件,https://jobs.51job.com/chengdu/147688005.html?s=sou_sou_soulb&t=0_0&req=75b42c48525c39461be1358bc0fff46c,https://jobs.51job.com/all/coB2RcMVQ_U2xWNAdsAGA.html
Java开发工程师,广州普瑞电力控制系统设备有限公司,1-1.5万,广州,2年,本科,民营,50-150人,仪器仪表/工业自动化,https://jobs.51job.com/guangzhou/139273859.html?s=sou_sou_soulb&t=0_0&req=36bc76b641a2b0f26e31f79772fdeec4,https://jobs.51job.com/all/coVDBWM184AjpTMlc3.html
技术运维(JAVA方向）,上海舒悦人生贸易有限公司,8千-1.2万,上海·浦东新区,2年,大专,民营,50-150人,,https://jobs.51job.com/shanghai/147601759.html?s=sou_sou_soulb&t=0_0&req=bc65bfa3bc0d731c30f8842f75043d9c,https://jobs.51job.com/all/coVTYCZQVjADtWNQVuUzQ.html
对日开发工程师,广州市晟卓软件科技有限责任公司,1.5-3万,广州·番禺区,无需经验,大专,民营,少于50人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/guangzhou/147955453.html?s=sou_sou_soulb&t=5_0&req=83c378f6fea8745788bdbf86f404bd58,https://jobs.51job.com/all/coAGIBYQRiVW0FYQFrAW0.html
Java开发 兴业银行,神州数码信息服务股份有限公司,1.2-2.2万·13薪,上海·浦东新区,3-4年,本科,已上市,10000人以上,计算机软件,https://jobs.51job.com/shanghai/134967418.html?s=sou_sou_soulb&t=0_0&req=9c383633008342a3af136b5ee370e9a5,https://jobs.51job.com/all/coVDBSMFQ_BDkBZlE0UD0.html
Java开发工程师,点奇互联（北京）科技有限公司,8千-1.5万,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/zhangjiakou/140740834.html?s=sou_sou_soulb&t=0_0&req=9c383633008342a3af136b5ee370e9a5,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
初级java工程师,广州好大夫医疗科技集团有限公司,8千-1万,广州·天河区,2年,中技/中专,民营,50-150人,互联网/电子商务,https://jobs.51job.com/guangzhou/147376171.html?s=sou_sou_soulb&t=0_0&req=af3aa3ada7fa6840400bd1ecd1a2fe23,https://jobs.51job.com/all/coCGtUNgNoU2QPYwVuB2Y.html
JAVA开发工程师（北京）,重庆泓宝科技股份有限公司,2.2-3万,北京·朝阳区,5-7年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/beijing/148408198.html?s=sou_sou_soulb&t=0_0&req=af3aa3ada7fa6840400bd1ecd1a2fe23,https://jobs.51job.com/all/coBGEAbAdkBT5SNA1tUDc.html
Java开发工程师,北京云海佳信科技有限公司,1.2-1.7万,北京·海淀区,3-4年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/beijing/136661690.html?s=sou_sou_soulb&t=0_0&req=af3aa3ada7fa6840400bd1ecd1a2fe23,https://jobs.51job.com/all/coCGhQPFM0ADtSPgdhVzM.html
Java软件工程师,江西瑞德电子有限公司深圳分公司,1-2万,苏州·高新区,5-7年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/shenzhen/148532338.html?s=sou_sou_soulb&t=0_1&req=658c472c051f2d7b8e25998cb19610f7,https://jobs.51job.com/all/coBGRdMVQ-UWtTNwFrUTw.html
Java开发工程师,上海宏时数据系统有限公司,1.5-2万,上海·徐汇区,5-7年,本科,民营,50-150人,计算机软件,https://jobs.51job.com/shanghai/148500367.html?s=sou_sou_soulb&t=0_0&req=658c472c051f2d7b8e25998cb19610f7,https://jobs.51job.com/all/coBmQBZF46AzhVNFM1AmE.html
资深JAVA工程师（职位编号：LZHR154）,朗致集团有限公司,2.5-3.5万,北京,8-9年,本科,民营,10000人以上,多元化业务集团公司,https://jobs.51job.com/beijing/120519247.html?s=sou_sou_soulb&t=0_0&req=dd38b4a43aea73861202d6c5bbd589e0,https://jobs.51job.com/all/coUzcGZQdlDzkBYgZgVjc.html
Java开发,广州友地信息技术有限公司,1.2-1.6万,广州·海珠区,3-4年,大专,民营,150-500人,计算机软件,https://jobs.51job.com/guangzhou/147159173.html?s=sou_sou_soulb&t=0_0&req=553a0c2633d181871aeb61d3da4c60c9,https://jobs.51job.com/all/coBWdVMgBlBjFUNAVuUDE.html
Java开发工程师（北京）,上海文景信息科技有限公司,1.2-2万,北京·朝阳区,3-4年,本科,合资,50-150人,计算机软件,https://jobs.51job.com/beijing/121831042.html?s=sou_sou_soulb&t=0_0&req=36bc76b641a2b0f26e31f79772fdeec4,https://jobs.51job.com/all/coCG1UMwdkAzgEaAdjUj8.html
高级Java开发工程师,广州翰华信息科技有限公司,1.5-2.2万,广州·越秀区,5-7年,本科,民营,少于50人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/guangzhou/140599300.html?s=sou_sou_soulb&t=0_0&req=c881be90743ba8994c586f926a3c66d2,https://jobs.51job.com/all/coVTcCZARnDjdVNFE1B2Q.html
高级java开发工程师,深圳市晨北科技有限公司,2.5-3.5万,深圳·南山区,5-7年,本科,外资（欧美）,1000-5000人,互联网/电子商务,https://jobs.51job.com/shenzhen/148570837.html?s=sou_sou_soulb&t=0_0&req=c881be90743ba8994c586f926a3c66d2,https://jobs.51job.com/all/coCG1SNgdmUWlRN1QwBmE.html
Java工程师(J10025),上海山源电子科技股份有限公司,1.2-2万,上海·松江区,3-4年,本科,民营,150-500人,多元化业务集团公司,https://jobs.51job.com/beijing/148566218.html?s=sou_sou_soulb&t=0_0&req=c881be90743ba8994c586f926a3c66d2,https://jobs.51job.com/all/coB2ICYF8-BT9SNgZkUzI.html
JAVA中级工程师(浦东新区),深圳市紫川软件有限公司,1.5-2万,上海·浦东新区,5-7年,大专,民营,500-1000人,,https://jobs.51job.com/shanghai/79397927.html?s=sou_sou_soulb&t=0_0&req=c881be90743ba8994c586f926a3c66d2,https://jobs.51job.com/all/coBGNVNVMzUW8GYAVkBWk.html
Java工程师,上海企通数字科技有限公司,1-1.5万,上海·浦东新区,3-4年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/shanghai/146878474.html?s=sou_sou_soulb&t=0_0&req=1de281fb98a8d4c67c82bbc54e329810,https://jobs.51job.com/all/coB2QAYF44U28DZlA6.html
Java开发工程师（高级）,广州慧扬健康科技有限公司,2-3万,广州·天河区,5-7年,本科,民营,150-500人,医疗/护理/卫生,https://jobs.51job.com/guangzhou/134239085.html?s=sou_sou_soulb&t=0_0&req=dd609e610c340ea963a079bdff4c5ec0,https://jobs.51job.com/all/coAmBdPVcxU25RPQBkAmU.html
Java开发工程师,广州珠江水资源保护科技发展有限公司,8千-1.5万,广州·天河区,1年,本科,国企,50-150人,环保,https://jobs.51job.com/guangzhou/133295730.html?s=sou_sou_soulb&t=0_0&req=b575281f28b55d3e875ffb939c14fc32,https://jobs.51job.com/all/coUzEGa184DzVTPwBiB2I.html
Java中级开发工程师,上海麒至智能科技有限公司,8千-1.2万,上海·杨浦区,3-4年,大专,民营,少于50人,计算机软件,https://jobs.51job.com/shanghai/135803971.html?s=sou_sou_soulb&t=0_0&req=8cb6744a3787d536854b7942c7d7a922,https://jobs.51job.com/all/coVDYGalIwVmoEZABkVTg.html
Java开发工程师,成都掌云天下科技有限公司,8千-1.6万·13薪,重庆·南岸区,2年,本科,民营,50-150人,互联网/电子商务,https://jobs.51job.com/chengdu/137939832.html?s=sou_sou_soulb&t=0_1&req=83c378f6fea8745788bdbf86f404bd58,https://jobs.51job.com/all/coBGRRPAJjUWxWO1E2UzI.html
Java开发工程师,点奇互联（北京）科技有限公司,8千-1.5万,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/beijing/140740832.html?s=sou_sou_soulb&t=0_0&req=460977d7fe8c36d9c293bf2c23b5f1e1,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
Java开发工程师,内蒙古钛驰新迪商务有限公司,8千-1.5万·13薪,北京·朝阳区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/cangzhou/141354387.html?s=sou_sou_soulb&t=0_0&req=dd38b4a43aea73861202d6c5bbd589e0,https://jobs.51job.com/all/coVDVXMFIxVmAOaQZlBWU.html
